ticket_id,account_id,agent_id,created_at,resolved_at,contact_reason,resolution_status,first_response_minutes,escalation_required,escalation_reason,complaint_flag,repeat_contact,related_sop
TK01723,AC0117,A028,2026-03-02 11:00:00,,How-to,Unresolved,26,0,None,0,0,None
TK01724,AC0099,A008,2026-03-02 19:00:00,2026-03-05 02:04:08.748423314,How-to,Resolved,23,0,None,0,0,None
TK01725,AC0049,A029,2026-03-02 09:00:00,,Integration,Partially Resolved,53,0,None,0,0,SOP-07
TK01726,AC0127,A033,2026-03-02 08:00:00,2026-03-02 20:32:48.056767757,Billing,Resolved,10,0,None,0,0,SOP-12
TK01727,AC0033,A032,2026-03-02 15:00:00,2026-03-03 14:31:04.022722331,Integration,Resolved,38,0,None,0,0,None
TK01728,AC0064,A038,2026-03-02 08:00:00,2026-03-03 08:00:41.712042085,Feature Request,Resolved,28,0,None,0,0,SOP-07
TK01729,AC0081,A004,2026-03-02 11:00:00,,Billing,Waiting Customer,55,0,None,0,0,SOP-23
TK01730,AC0068,A027,2026-03-02 15:00:00,2026-03-03 16:53:12.752285476,Technical,Resolved,9,0,None,0,0,None
TK01731,AC0004,A016,2026-03-02 08:00:00,2026-03-02 12:14:42.517606476,Account,Resolved,4,0,None,0,1,None
TK01732,AC0048,A038,2026-03-03 08:00:00,,Integration,Escalated,57,1,Billing,0,0,SOP-12
TK01733,AC0085,A002,2026-03-03 17:00:00,,Integration,Waiting Customer,17,0,None,0,0,SOP-23
TK01734,AC0105,A016,2026-03-03 13:00:00,2026-03-04 08:53:30.946694189,How-to,Resolved,37,0,None,0,0,None
TK01735,AC0047,A026,2026-03-03 15:00:00,2026-03-04 03:56:12.981416173,Technical,Resolved,9,0,None,0,0,SOP-12
TK01736,AC0113,A031,2026-03-03 11:00:00,2026-03-05 08:04:57.688108845,Integration,Resolved,72,0,None,0,0,SOP-18
TK01737,AC0101,A002,2026-03-03 16:00:00,2026-03-03 23:15:54.756247042,Bug,Resolved,20,0,None,0,0,SOP-23
TK01738,AC0055,A021,2026-03-03 13:00:00,2026-03-04 09:42:48.289365558,Technical,Resolved,46,0,None,0,0,None
TK01739,AC0087,A009,2026-03-03 15:00:00,,Integration,Waiting Internally,37,1,Operations,1,0,None
TK01740,AC0069,A029,2026-03-03 14:00:00,2026-03-04 17:26:06.122720775,How-to,Resolved,48,0,None,0,0,None
TK01741,AC0103,A018,2026-03-03 19:00:00,2026-03-04 15:57:49.479117727,Bug,Resolved,38,1,Technical,1,0,None
TK01742,AC0062,A023,2026-03-04 19:00:00,2026-03-04 20:00:39.756728940,Technical,Resolved,6,0,None,0,0,SOP-12
TK01743,AC0121,A019,2026-03-04 13:00:00,2026-03-04 21:59:38.972456959,Account,Resolved,9,0,None,0,0,None
TK01744,AC0123,A014,2026-03-04 11:00:00,2026-03-04 23:07:20.336754439,Technical,Resolved,41,0,None,0,1,None
TK01745,AC0101,A019,2026-03-04 11:00:00,2026-03-05 00:36:32.012430587,Billing,Resolved,39,0,None,1,0,SOP-07
TK01746,AC0049,A004,2026-03-04 15:00:00,2026-03-05 04:32:11.547974500,Account,Resolved,57,0,None,0,0,None
TK01747,AC0135,A028,2026-03-04 14:00:00,2026-03-05 01:49:15.598214119,Technical,Resolved,47,0,None,1,0,None
TK01748,AC0077,A030,2026-03-04 12:00:00,,Integration,Escalated,59,1,Billing,0,0,None
TK01749,AC0099,A001,2026-03-05 14:00:00,2026-03-05 23:58:38.538858132,Technical,Resolved,15,0,None,0,0,SOP-07
TK01750,AC0017,A015,2026-03-05 16:00:00,,How-to,Partially Resolved,69,0,None,0,0,SOP-07
TK01751,AC0090,A015,2026-03-05 20:00:00,,Technical,Partially Resolved,35,0,None,1,0,None
TK01752,AC0114,A021,2026-03-05 20:00:00,2026-03-06 21:40:01.524158400,Bug,Resolved,23,0,None,0,1,None
TK01753,AC0101,A033,2026-03-05 08:00:00,,Billing,Escalated,4,1,Technical,1,0,SOP-18
TK01754,AC0030,A014,2026-03-05 12:00:00,,How-to,Escalated,47,1,Product,0,0,SOP-12
TK01755,AC0013,A003,2026-03-05 18:00:00,2026-03-07 07:26:50.699735703,Bug,Resolved,16,0,None,0,0,SOP-23
TK01756,AC0088,A009,2026-03-05 19:00:00,2026-03-06 19:26:05.212355670,Billing,Resolved,16,0,None,0,0,None
TK01757,AC0045,A014,2026-03-06 17:00:00,2026-03-07 05:52:24.605061233,Billing,Resolved,41,0,None,0,0,SOP-12
TK01758,AC0138,A003,2026-03-06 13:00:00,2026-03-06 22:03:58.180918254,Bug,Resolved,14,0,None,0,0,None
TK01759,AC0121,A018,2026-03-06 20:00:00,2026-03-06 23:05:21.123681628,Integration,Resolved,38,0,None,0,0,None
TK01760,AC0090,A033,2026-03-06 16:00:00,2026-03-08 05:46:22.779313460,Technical,Resolved,22,0,None,0,1,None
TK01761,AC0140,A010,2026-03-06 15:00:00,2026-03-07 01:38:03.051801940,Technical,Resolved,4,0,None,0,0,None
TK01762,AC0065,A009,2026-03-06 10:00:00,2026-03-06 16:15:20.472357476,Bug,Resolved,15,1,Billing,0,1,None
TK01763,AC0018,A023,2026-03-06 17:00:00,2026-03-07 03:44:12.759374058,How-to,Resolved,11,0,None,0,0,SOP-18
TK01764,AC0094,A014,2026-03-06 15:00:00,2026-03-07 01:55:22.237393049,Billing,Resolved,8,0,None,0,0,None
TK01765,AC0065,A002,2026-03-07 16:00:00,2026-03-08 19:40:56.227180881,How-to,Resolved,13,0,None,0,0,SOP-07
TK01766,AC0066,A024,2026-03-07 16:00:00,2026-03-08 19:34:09.324363632,Integration,Resolved,30,0,None,0,0,SOP-18
TK01767,AC0132,A015,2026-03-07 10:00:00,2026-03-08 00:26:03.636104202,Technical,Resolved,63,0,None,0,0,None
TK01768,AC0049,A037,2026-03-07 12:00:00,2026-03-07 20:30:25.653633495,Integration,Resolved,21,0,None,0,0,SOP-23
TK01769,AC0126,A030,2026-03-07 10:00:00,2026-03-07 23:41:35.036042160,Integration,Resolved,16,0,None,0,0,None
TK01770,AC0132,A026,2026-03-07 19:00:00,,Account,Unresolved,41,0,None,0,0,SOP-23
TK01771,AC0099,A027,2026-03-07 12:00:00,2026-03-07 15:47:46.557711463,How-to,Resolved,29,0,None,0,0,SOP-12
TK01772,AC0047,A037,2026-03-07 20:00:00,2026-03-08 14:24:01.986332147,Technical,Resolved,58,0,None,0,0,None
TK01773,AC0110,A007,2026-03-08 19:00:00,2026-03-09 10:07:51.252874059,Feature Request,Resolved,30,0,None,0,0,SOP-07
TK01774,AC0137,A034,2026-03-08 14:00:00,2026-03-09 02:38:24.224307038,How-to,Resolved,14,0,None,0,0,None
TK01775,AC0047,A006,2026-03-08 09:00:00,2026-03-08 22:10:15.004265360,Technical,Resolved,11,0,None,0,0,None
TK01776,AC0143,A016,2026-03-08 16:00:00,2026-03-09 03:50:27.336147704,Account,Resolved,54,0,None,0,0,SOP-23
TK01777,AC0150,A008,2026-03-08 18:00:00,2026-03-09 17:34:01.602656711,Bug,Resolved,17,0,None,0,0,SOP-18
TK01778,AC0100,A004,2026-03-08 16:00:00,2026-03-10 04:37:51.742435565,Account,Resolved,64,0,None,0,0,None
TK01779,AC0095,A026,2026-03-08 13:00:00,2026-03-09 04:25:22.814442889,How-to,Resolved,44,0,None,0,0,SOP-07
TK01780,AC0147,A019,2026-03-08 20:00:00,2026-03-09 01:12:29.925562545,Technical,Resolved,37,0,None,0,0,None
TK01781,AC0116,A011,2026-03-08 19:00:00,,Integration,Escalated,53,1,Billing,0,0,None
TK01782,AC0027,A026,2026-03-08 16:00:00,,Bug,Escalated,34,1,Operations,0,0,SOP-18
TK01783,AC0030,A006,2026-03-08 08:00:00,,Account,Unresolved,72,0,None,0,0,SOP-18
TK01784,AC0123,A007,2026-03-08 18:00:00,2026-03-09 06:11:08.842495917,Feature Request,Resolved,45,0,None,0,0,SOP-23
TK01785,AC0058,A011,2026-03-08 09:00:00,2026-03-09 01:55:09.564072898,Integration,Resolved,21,0,None,0,0,None
TK01786,AC0103,A017,2026-03-08 14:00:00,2026-03-08 21:25:35.738179576,Account,Resolved,22,0,None,0,0,None
TK01787,AC0004,A025,2026-03-08 10:00:00,2026-03-09 18:42:05.229630367,How-to,Resolved,14,0,None,0,0,SOP-12
TK01788,AC0087,A035,2026-03-09 14:00:00,,Technical,Waiting Customer,50,0,None,0,0,None
TK01789,AC0074,A004,2026-03-09 09:00:00,2026-03-09 20:51:40.512113068,How-to,Resolved,9,0,None,0,0,SOP-12
TK01790,AC0032,A015,2026-03-09 13:00:00,2026-03-09 20:40:48.071443374,Technical,Resolved,3,0,None,0,0,SOP-07
TK01791,AC0055,A026,2026-03-09 13:00:00,2026-03-10 18:49:27.402011808,How-to,Resolved,31,0,None,0,0,SOP-23
TK01792,AC0120,A008,2026-03-09 16:00:00,2026-03-10 00:58:41.295838806,How-to,Resolved,19,0,None,0,1,None
TK01793,AC0010,A004,2026-03-09 10:00:00,2026-03-09 15:52:40.709151738,Feature Request,Resolved,24,0,None,0,0,SOP-07
TK01794,AC0068,A014,2026-03-10 14:00:00,2026-03-10 23:48:38.455202992,How-to,Resolved,99,0,None,1,0,SOP-07
TK01795,AC0137,A035,2026-03-10 15:00:00,,Feature Request,Waiting Internally,23,1,Billing,0,0,None
TK01796,AC0087,A028,2026-03-10 13:00:00,,How-to,Unresolved,6,0,None,0,0,SOP-23
TK01797,AC0075,A033,2026-03-10 18:00:00,,Technical,Escalated,7,1,Technical,0,1,SOP-18
TK01798,AC0119,A004,2026-03-10 17:00:00,,Feature Request,Unresolved,34,0,None,0,0,SOP-12
TK01799,AC0121,A003,2026-03-10 18:00:00,2026-03-11 02:28:22.181765282,How-to,Resolved,13,0,None,0,0,None
TK01800,AC0100,A009,2026-03-10 17:00:00,2026-03-11 20:16:55.983343249,Bug,Resolved,52,0,None,0,0,None
TK01801,AC0126,A035,2026-03-10 14:00:00,2026-03-11 15:53:50.239558501,Integration,Resolved,20,0,None,0,0,SOP-23
TK01802,AC0057,A036,2026-03-10 15:00:00,2026-03-10 20:59:28.128040048,Bug,Resolved,10,1,Product,0,0,SOP-07
TK01803,AC0089,A012,2026-03-10 18:00:00,,How-to,Escalated,30,1,Billing,0,0,SOP-12
TK01804,AC0060,A007,2026-03-10 18:00:00,2026-03-11 12:43:38.785180757,Billing,Resolved,9,0,None,0,0,SOP-12
TK01805,AC0139,A003,2026-03-10 17:00:00,2026-03-11 08:23:10.481754284,Account,Resolved,33,0,None,0,0,SOP-23
TK01806,AC0050,A014,2026-03-10 15:00:00,2026-03-11 00:51:31.095545107,Technical,Resolved,13,0,None,0,0,None
TK01807,AC0057,A037,2026-03-10 15:00:00,2026-03-11 18:20:10.395053329,Account,Resolved,31,0,None,0,0,SOP-07
TK01808,AC0100,A027,2026-03-10 08:00:00,2026-03-10 17:47:45.814114781,Bug,Resolved,9,1,Technical,0,0,SOP-18
TK01809,AC0088,A019,2026-03-11 13:00:00,2026-03-12 00:54:53.495487479,Bug,Resolved,45,1,Technical,1,0,SOP-18
TK01810,AC0077,A032,2026-03-11 14:00:00,2026-03-12 06:00:27.721716830,Integration,Resolved,38,0,None,0,0,SOP-12
TK01811,AC0033,A003,2026-03-11 13:00:00,2026-03-12 01:26:16.939916008,Technical,Resolved,54,0,None,0,0,SOP-18
TK01812,AC0074,A031,2026-03-11 20:00:00,2026-03-13 02:16:12.102501943,Account,Resolved,74,0,None,0,0,SOP-18
TK01813,AC0090,A031,2026-03-11 18:00:00,2026-03-13 03:18:06.375189450,Technical,Resolved,41,0,None,0,0,None
TK01814,AC0033,A012,2026-03-11 11:00:00,2026-03-12 07:10:42.478818906,Technical,Resolved,19,0,None,1,0,SOP-18
TK01815,AC0028,A037,2026-03-11 19:00:00,,Bug,Unresolved,44,1,Operations,0,1,SOP-18
TK01816,AC0099,A029,2026-03-12 15:00:00,,Technical,Partially Resolved,52,0,None,0,0,SOP-18
TK01817,AC0061,A003,2026-03-12 20:00:00,2026-03-13 01:12:32.432663529,Billing,Resolved,26,0,None,1,0,None
TK01818,AC0015,A001,2026-03-12 13:00:00,,Bug,Waiting Customer,7,0,None,0,0,SOP-07
TK01819,AC0101,A030,2026-03-12 10:00:00,2026-03-13 04:03:34.366696272,Integration,Resolved,26,0,None,0,0,SOP-23
TK01820,AC0136,A004,2026-03-12 17:00:00,2026-03-13 04:19:54.155553905,Technical,Resolved,35,0,None,0,0,SOP-07
TK01821,AC0087,A020,2026-03-12 20:00:00,2026-03-13 07:25:30.482360754,How-to,Resolved,11,0,None,0,0,SOP-07
TK01822,AC0024,A001,2026-03-12 16:00:00,,Technical,Waiting Internally,4,1,Technical,0,1,SOP-18
TK01823,AC0030,A031,2026-03-12 14:00:00,2026-03-12 15:08:27.298963667,Integration,Resolved,18,0,None,0,0,SOP-07
TK01824,AC0075,A029,2026-03-12 16:00:00,2026-03-13 04:39:04.404666884,Billing,Resolved,48,0,None,0,0,SOP-23
TK01825,AC0005,A003,2026-03-12 19:00:00,,How-to,Waiting Internally,35,1,Product,0,1,SOP-23
TK01826,AC0117,A038,2026-03-12 14:00:00,,Billing,Escalated,9,1,Billing,0,0,None
TK01827,AC0030,A031,2026-03-12 18:00:00,,Integration,Unresolved,100,0,None,0,1,SOP-12
TK01828,AC0065,A028,2026-03-13 14:00:00,,Integration,Partially Resolved,23,0,None,0,0,None
TK01829,AC0083,A038,2026-03-13 10:00:00,2026-03-13 16:57:05.040205653,Technical,Resolved,33,0,None,0,0,SOP-12
TK01830,AC0049,A016,2026-03-13 12:00:00,,Account,Unresolved,30,0,None,0,0,SOP-18
TK01831,AC0060,A030,2026-03-13 14:00:00,2026-03-13 18:51:03.935535385,Technical,Resolved,22,0,None,0,0,None
TK01832,AC0061,A019,2026-03-13 11:00:00,2026-03-13 20:02:37.175659470,Technical,Resolved,15,0,None,0,0,None
TK01833,AC0112,A006,2026-03-13 20:00:00,2026-03-14 21:59:11.195844487,Technical,Resolved,21,0,None,0,0,None
TK01834,AC0137,A029,2026-03-13 17:00:00,,Billing,Partially Resolved,51,0,None,0,0,SOP-23
TK01835,AC0024,A001,2026-03-13 17:00:00,2026-03-14 05:32:27.487397436,Integration,Resolved,11,0,None,0,0,SOP-07
TK01836,AC0068,A036,2026-03-13 16:00:00,2026-03-14 10:39:27.981845920,Billing,Resolved,30,0,None,0,0,SOP-18
TK01837,AC0049,A004,2026-03-13 18:00:00,2026-03-14 16:53:51.966938528,How-to,Resolved,9,0,None,0,0,SOP-23
TK01838,AC0047,A009,2026-03-13 13:00:00,2026-03-13 23:37:22.874221800,Bug,Resolved,33,0,None,0,1,SOP-18
TK01839,AC0087,A028,2026-03-14 08:00:00,2026-03-15 15:30:21.368253081,Account,Resolved,24,0,None,0,0,SOP-12
TK01840,AC0058,A002,2026-03-14 17:00:00,2026-03-15 11:14:40.480848045,How-to,Resolved,25,0,None,0,0,None
TK01841,AC0132,A026,2026-03-14 11:00:00,2026-03-14 21:26:23.722266697,Integration,Resolved,19,0,None,0,0,SOP-07
TK01842,AC0013,A008,2026-03-14 17:00:00,2026-03-16 03:22:55.405777302,Technical,Resolved,17,0,None,0,0,SOP-07
TK01843,AC0142,A033,2026-03-14 10:00:00,,Integration,Partially Resolved,37,0,None,0,0,None
TK01844,AC0051,A015,2026-03-14 08:00:00,2026-03-14 18:28:32.280437027,Integration,Resolved,89,0,None,0,0,None
TK01845,AC0063,A001,2026-03-14 12:00:00,2026-03-15 08:50:51.264373425,Integration,Resolved,13,0,None,1,0,SOP-18
TK01846,AC0117,A018,2026-03-14 18:00:00,2026-03-15 02:34:17.700482105,Bug,Resolved,6,1,Product,0,0,SOP-07
TK01847,AC0025,A033,2026-03-14 14:00:00,,Account,Waiting Customer,22,0,None,0,0,SOP-18
TK01848,AC0064,A020,2026-03-14 12:00:00,2026-03-15 10:06:49.235880109,Account,Resolved,46,0,None,0,0,SOP-23
TK01849,AC0042,A007,2026-03-14 15:00:00,2026-03-14 21:22:29.648466620,Billing,Resolved,24,0,None,0,0,SOP-23
TK01850,AC0139,A024,2026-03-14 11:00:00,2026-03-17 00:55:59.183312673,Technical,Resolved,53,0,None,1,0,SOP-18
TK01851,AC0095,A013,2026-03-14 20:00:00,2026-03-15 17:35:44.111194858,Technical,Resolved,15,0,None,0,0,None
TK01852,AC0047,A028,2026-03-14 13:00:00,2026-03-14 14:32:34.179397918,How-to,Resolved,17,0,None,0,0,SOP-18
TK01853,AC0087,A031,2026-03-14 09:00:00,2026-03-15 07:04:47.277194675,Feature Request,Resolved,58,0,None,0,0,None
TK01854,AC0105,A014,2026-03-15 13:00:00,,Integration,Partially Resolved,28,0,None,0,0,SOP-23
TK01855,AC0057,A034,2026-03-15 15:00:00,2026-03-16 10:13:16.125812191,Integration,Resolved,22,0,None,0,0,None
TK01856,AC0142,A033,2026-03-15 11:00:00,2026-03-16 13:30:21.564245124,How-to,Resolved,76,0,None,0,0,SOP-18
TK01857,AC0060,A032,2026-03-15 15:00:00,2026-03-16 14:35:05.717680240,Feature Request,Resolved,43,0,None,0,0,None
TK01858,AC0102,A021,2026-03-15 14:00:00,2026-03-15 22:06:28.159751707,Integration,Resolved,82,0,None,0,0,None
TK01859,AC0146,A023,2026-03-15 17:00:00,,Technical,Waiting Internally,49,1,Billing,0,0,None
TK01860,AC0030,A032,2026-03-15 16:00:00,2026-03-15 23:12:03.279821040,Feature Request,Resolved,9,0,None,1,0,SOP-12
TK01861,AC0114,A038,2026-03-16 11:00:00,,Integration,Escalated,33,1,Operations,0,0,SOP-12
TK01862,AC0066,A037,2026-03-16 16:00:00,2026-03-16 19:59:40.732191491,How-to,Resolved,14,0,None,1,0,None
TK01863,AC0065,A009,2026-03-16 20:00:00,2026-03-17 03:29:03.575328594,How-to,Resolved,14,0,None,0,0,SOP-12
TK01864,AC0074,A007,2026-03-16 15:00:00,2026-03-16 23:02:45.381439277,Bug,Resolved,13,0,None,0,0,None
TK01865,AC0074,A034,2026-03-16 16:00:00,2026-03-17 15:35:29.463224442,Technical,Resolved,68,0,None,0,0,SOP-18
TK01866,AC0100,A017,2026-03-16 09:00:00,2026-03-17 00:53:48.714106266,Bug,Resolved,16,1,Technical,0,0,SOP-12
TK01867,AC0114,A033,2026-03-16 12:00:00,2026-03-16 18:53:39.666058941,Technical,Resolved,35,0,None,0,0,None
TK01868,AC0089,A016,2026-03-16 11:00:00,2026-03-16 22:24:58.496127014,Technical,Resolved,5,0,None,0,0,SOP-07
TK01869,AC0011,A027,2026-03-16 17:00:00,2026-03-17 09:46:02.714379213,Integration,Resolved,39,0,None,0,0,SOP-12
TK01870,AC0061,A023,2026-03-16 20:00:00,,Technical,Unresolved,48,0,None,0,0,None
TK01871,AC0142,A011,2026-03-16 14:00:00,2026-03-17 19:57:34.295876247,How-to,Resolved,28,0,None,0,0,None
TK01872,AC0134,A035,2026-03-16 12:00:00,2026-03-16 20:29:05.839320399,How-to,Resolved,50,0,None,0,0,SOP-12
TK01873,AC0127,A007,2026-03-16 08:00:00,2026-03-17 15:17:35.701827760,Account,Resolved,16,0,None,0,0,SOP-23
TK01874,AC0099,A021,2026-03-16 17:00:00,,Technical,Waiting Customer,2,0,None,0,0,SOP-12
TK01875,AC0019,A028,2026-03-16 15:00:00,2026-03-16 21:24:09.061002618,Account,Resolved,60,0,None,1,0,SOP-12
TK01876,AC0057,A029,2026-03-16 14:00:00,2026-03-17 09:16:35.789643158,Technical,Resolved,30,0,None,0,0,None
TK01877,AC0052,A030,2026-03-16 09:00:00,2026-03-17 02:06:38.442131767,Feature Request,Resolved,54,0,None,0,0,None
TK01878,AC0008,A005,2026-03-17 10:00:00,2026-03-18 13:10:03.143670600,How-to,Resolved,31,0,None,0,1,None
TK01879,AC0100,A011,2026-03-17 09:00:00,2026-03-18 05:15:57.729458382,Technical,Resolved,72,0,None,0,0,SOP-07
TK01880,AC0088,A012,2026-03-17 11:00:00,,How-to,Escalated,29,1,Technical,0,0,None
TK01881,AC0024,A020,2026-03-17 08:00:00,2026-03-17 21:28:35.870002622,Technical,Resolved,37,0,None,0,0,None
TK01882,AC0128,A020,2026-03-17 20:00:00,2026-03-19 02:24:28.524631316,Technical,Resolved,29,0,None,0,0,SOP-12
TK01883,AC0117,A026,2026-03-18 11:00:00,2026-03-18 21:26:08.905655717,Account,Resolved,62,0,None,0,0,SOP-07
TK01884,AC0129,A026,2026-03-18 09:00:00,2026-03-19 11:43:24.152961259,Bug,Resolved,44,1,Billing,0,0,SOP-07
TK01885,AC0115,A021,2026-03-18 17:00:00,2026-03-19 10:57:06.406035505,How-to,Resolved,11,0,None,0,0,SOP-18
TK01886,AC0008,A012,2026-03-18 19:00:00,,Integration,Waiting Internally,27,1,Product,0,1,SOP-12
TK01887,AC0018,A020,2026-03-18 17:00:00,,How-to,Escalated,26,1,Billing,0,0,None
TK01888,AC0144,A010,2026-03-18 20:00:00,2026-03-19 03:11:46.289030364,Technical,Resolved,54,0,None,0,0,None
TK01889,AC0102,A030,2026-03-18 17:00:00,,Account,Escalated,31,1,Billing,0,0,None
TK01890,AC0027,A023,2026-03-18 18:00:00,2026-03-19 07:42:35.783523087,Bug,Resolved,33,0,None,0,1,SOP-18
TK01891,AC0130,A003,2026-03-18 12:00:00,2026-03-19 13:47:52.240907029,Account,Resolved,23,0,None,0,0,None
TK01892,AC0011,A002,2026-03-18 12:00:00,2026-03-19 15:35:11.048170032,Account,Resolved,8,0,None,0,0,SOP-07
TK01893,AC0102,A038,2026-03-18 20:00:00,2026-03-20 05:10:19.929923476,Integration,Resolved,69,0,None,0,0,SOP-18
TK01894,AC0114,A027,2026-03-18 09:00:00,2026-03-18 18:32:28.281451275,How-to,Resolved,44,0,None,0,0,None
TK01895,AC0088,A034,2026-03-18 11:00:00,,Account,Waiting Internally,12,1,Product,0,0,SOP-18
TK01896,AC0083,A005,2026-03-18 08:00:00,,Feature Request,Partially Resolved,80,0,None,1,0,None
TK01897,AC0037,A003,2026-03-19 18:00:00,2026-03-20 18:26:54.083369909,Integration,Resolved,40,0,None,0,0,None
TK01898,AC0046,A012,2026-03-19 11:00:00,2026-03-19 22:38:25.709633048,Technical,Resolved,10,0,None,1,0,SOP-12
TK01899,AC0003,A007,2026-03-19 19:00:00,,Integration,Partially Resolved,69,0,None,0,0,SOP-12
TK01900,AC0045,A005,2026-03-19 11:00:00,2026-03-20 00:30:33.513616547,Technical,Resolved,95,0,None,0,0,SOP-18
TK01901,AC0047,A016,2026-03-19 17:00:00,,How-to,Waiting Customer,82,0,None,0,0,SOP-23
TK01902,AC0131,A028,2026-03-19 11:00:00,2026-03-19 22:16:36.046702577,How-to,Resolved,47,0,None,0,0,SOP-23
TK01903,AC0087,A014,2026-03-19 08:00:00,,Integration,Partially Resolved,39,0,None,0,0,SOP-18
TK01904,AC0017,A018,2026-03-19 09:00:00,2026-03-19 11:05:11.153120523,Billing,Resolved,5,0,None,0,0,SOP-18
TK01905,AC0019,A027,2026-03-19 15:00:00,2026-03-19 17:08:03.626102081,How-to,Resolved,23,0,None,0,0,SOP-12
TK01906,AC0116,A033,2026-03-19 16:00:00,2026-03-19 21:50:40.154827546,Account,Resolved,54,0,None,0,0,SOP-18
TK01907,AC0024,A003,2026-03-19 16:00:00,2026-03-19 18:30:18.211689996,Account,Resolved,48,0,None,0,0,SOP-07
TK01908,AC0100,A006,2026-03-19 15:00:00,2026-03-19 19:39:05.898280717,Billing,Resolved,24,0,None,0,0,SOP-07
TK01909,AC0009,A016,2026-03-19 08:00:00,2026-03-20 03:22:01.068783479,Technical,Resolved,60,0,None,0,0,SOP-12
TK01910,AC0048,A038,2026-03-19 14:00:00,2026-03-19 19:58:47.317255925,Billing,Resolved,39,0,None,0,0,SOP-23
TK01911,AC0061,A007,2026-03-20 14:00:00,2026-03-21 04:18:14.325721149,Technical,Resolved,30,0,None,0,0,SOP-12
TK01912,AC0082,A002,2026-03-20 12:00:00,2026-03-21 09:40:33.386273619,Technical,Resolved,14,0,None,0,0,SOP-23
TK01913,AC0114,A012,2026-03-20 18:00:00,2026-03-21 15:09:02.281467228,Integration,Resolved,26,0,None,0,0,SOP-23
TK01914,AC0024,A010,2026-03-20 09:00:00,2026-03-21 03:20:09.331065651,Account,Resolved,76,0,None,0,0,SOP-23
TK01915,AC0088,A029,2026-03-20 20:00:00,2026-03-22 16:21:18.319516329,Feature Request,Resolved,20,0,None,0,0,SOP-12
TK01916,AC0103,A034,2026-03-20 16:00:00,,Integration,Waiting Customer,12,0,None,0,1,None
TK01917,AC0085,A011,2026-03-20 18:00:00,,Technical,Partially Resolved,9,0,None,0,0,SOP-18
TK01918,AC0062,A009,2026-03-20 19:00:00,2026-03-20 23:40:14.715697752,How-to,Resolved,4,0,None,0,0,SOP-23
TK01919,AC0129,A003,2026-03-20 17:00:00,2026-03-20 23:21:47.870840748,How-to,Resolved,30,0,None,0,0,None
TK01920,AC0022,A002,2026-03-20 15:00:00,,Technical,Escalated,19,1,Product,0,1,None
TK01921,AC0047,A036,2026-03-21 15:00:00,2026-03-22 03:07:43.047411032,Feature Request,Resolved,13,0,None,0,0,None
TK01922,AC0127,A034,2026-03-21 13:00:00,2026-03-21 22:17:49.074833186,How-to,Resolved,13,0,None,0,0,SOP-12
TK01923,AC0062,A007,2026-03-21 12:00:00,,Feature Request,Waiting Customer,20,0,None,0,0,None
TK01924,AC0017,A002,2026-03-21 10:00:00,,How-to,Unresolved,83,0,None,0,1,SOP-12
TK01925,AC0101,A036,2026-03-21 20:00:00,2026-03-22 09:03:28.047108537,Technical,Resolved,59,0,None,0,0,None
TK01926,AC0048,A022,2026-03-21 20:00:00,,Billing,Unresolved,27,0,None,0,1,None
TK01927,AC0132,A006,2026-03-21 11:00:00,,Technical,Waiting Internally,38,1,Operations,0,0,None
TK01928,AC0139,A005,2026-03-21 15:00:00,,Account,Escalated,29,1,Technical,0,0,SOP-18
TK01929,AC0127,A037,2026-03-22 13:00:00,2026-03-22 18:41:57.171852366,Billing,Resolved,40,0,None,0,0,None
TK01930,AC0140,A032,2026-03-22 09:00:00,,Billing,Unresolved,39,0,None,0,0,SOP-12
TK01931,AC0024,A020,2026-03-22 08:00:00,2026-03-22 17:24:04.691310387,Integration,Resolved,24,0,None,0,0,SOP-18
TK01932,AC0138,A012,2026-03-22 19:00:00,2026-03-24 01:16:56.862149033,Integration,Resolved,15,0,None,0,0,SOP-12
TK01933,AC0065,A034,2026-03-22 20:00:00,,How-to,Waiting Internally,8,1,Product,0,0,None
TK01934,AC0087,A008,2026-03-22 15:00:00,,Bug,Waiting Internally,18,1,Product,0,0,None
TK01935,AC0002,A026,2026-03-22 08:00:00,,Billing,Unresolved,63,0,None,0,0,SOP-18
TK01936,AC0100,A006,2026-03-22 13:00:00,2026-03-22 20:00:01.116222754,Account,Resolved,41,0,None,0,0,None
TK01937,AC0105,A033,2026-03-22 11:00:00,2026-03-22 23:17:55.829493054,Technical,Resolved,43,0,None,0,0,None
TK01938,AC0050,A020,2026-03-22 18:00:00,2026-03-23 15:02:48.068823168,Account,Resolved,113,0,None,0,0,SOP-12
TK01939,AC0057,A008,2026-03-23 19:00:00,2026-03-24 18:28:46.940150833,How-to,Resolved,52,0,None,1,0,SOP-18
TK01940,AC0043,A022,2026-03-23 18:00:00,2026-03-25 02:23:57.410094360,Bug,Resolved,123,0,None,0,0,None
