usage_id,account_id,week_start,weekly_logins,active_users,seat_utilization,feature_adoption
PU-AC0085-2026-01-12,AC0085,2026-01-12,104,43,0.717,0.438
PU-AC0085-2026-01-19,AC0085,2026-01-19,95,43,0.907,0.547
PU-AC0085-2026-01-26,AC0085,2026-01-26,98,48,0.638,0.612
PU-AC0085-2026-02-02,AC0085,2026-02-02,102,51,0.604,0.564
PU-AC0085-2026-02-09,AC0085,2026-02-09,103,44,0.834,0.862
PU-AC0085-2026-02-16,AC0085,2026-02-16,110,47,0.585,0.594
PU-AC0085-2026-02-23,AC0085,2026-02-23,102,46,0.754,0.653
PU-AC0085-2026-03-02,AC0085,2026-03-02,113,40,0.668,0.677
PU-AC0085-2026-03-09,AC0085,2026-03-09,109,47,0.639,0.686
PU-AC0085-2026-03-16,AC0085,2026-03-16,103,40,0.69,0.488
PU-AC0085-2026-03-23,AC0085,2026-03-23,116,42,0.862,0.614
PU-AC0085-2026-03-30,AC0085,2026-03-30,104,46,0.815,0.652
PU-AC0085-2026-04-06,AC0085,2026-04-06,93,49,0.489,0.63
PU-AC0085-2026-04-13,AC0085,2026-04-13,108,50,0.733,0.541
PU-AC0085-2026-04-20,AC0085,2026-04-20,110,42,0.676,0.691
PU-AC0085-2026-04-27,AC0085,2026-04-27,96,45,0.967,0.76
PU-AC0085-2026-05-04,AC0085,2026-05-04,103,39,0.786,0.701
PU-AC0085-2026-05-11,AC0085,2026-05-11,103,45,0.801,0.634
PU-AC0085-2026-05-18,AC0085,2026-05-18,107,45,0.704,0.634
PU-AC0085-2026-05-25,AC0085,2026-05-25,116,48,0.621,0.98
PU-AC0085-2026-06-01,AC0085,2026-06-01,96,51,0.835,0.537
PU-AC0085-2026-06-08,AC0085,2026-06-08,115,44,0.797,0.687
PU-AC0085-2026-06-15,AC0085,2026-06-15,93,43,0.788,0.58
PU-AC0085-2026-06-22,AC0085,2026-06-22,111,45,0.71,0.654
PU-AC0085-2026-06-29,AC0085,2026-06-29,104,51,0.797,0.588
PU-AC0085-2026-07-06,AC0085,2026-07-06,100,46,0.699,0.683
PU-AC0085-2026-07-13,AC0085,2026-07-13,101,49,0.894,0.484
PU-AC0085-2026-07-20,AC0085,2026-07-20,94,49,0.712,0.532
PU-AC0085-2026-07-27,AC0085,2026-07-27,96,41,0.68,0.87
PU-AC0085-2026-08-03,AC0085,2026-08-03,117,40,0.583,0.629
PU-AC0085-2026-08-10,AC0085,2026-08-10,110,43,0.716,0.635
PU-AC0085-2026-08-17,AC0085,2026-08-17,103,48,0.818,0.669
PU-AC0085-2026-08-24,AC0085,2026-08-24,100,51,0.801,0.418
PU-AC0086-2025-09-01,AC0086,2025-09-01,68,19,0.648,0.683
PU-AC0086-2025-09-08,AC0086,2025-09-08,73,25,0.714,0.597
PU-AC0086-2025-09-15,AC0086,2025-09-15,68,19,0.628,0.77
PU-AC0086-2025-09-22,AC0086,2025-09-22,67,19,0.818,0.633
PU-AC0086-2025-09-29,AC0086,2025-09-29,69,21,0.737,0.676
PU-AC0086-2025-10-06,AC0086,2025-10-06,71,24,0.645,0.732
PU-AC0086-2025-10-13,AC0086,2025-10-13,60,21,0.847,0.58
PU-AC0086-2025-10-20,AC0086,2025-10-20,65,24,0.748,0.75
PU-AC0086-2025-10-27,AC0086,2025-10-27,77,22,0.718,0.747
PU-AC0086-2025-11-03,AC0086,2025-11-03,69,24,0.586,0.638
PU-AC0086-2025-11-10,AC0086,2025-11-10,70,24,0.871,0.455
PU-AC0086-2025-11-17,AC0086,2025-11-17,68,19,0.575,0.667
PU-AC0086-2025-11-24,AC0086,2025-11-24,68,21,0.562,0.555
PU-AC0086-2025-12-01,AC0086,2025-12-01,67,25,0.677,0.525
PU-AC0086-2025-12-08,AC0086,2025-12-08,72,21,0.671,0.765
PU-AC0086-2025-12-15,AC0086,2025-12-15,73,21,0.682,0.521
PU-AC0086-2025-12-22,AC0086,2025-12-22,76,19,0.807,0.418
PU-AC0086-2025-12-29,AC0086,2025-12-29,71,22,0.803,0.673
PU-AC0086-2026-01-05,AC0086,2026-01-05,73,20,0.437,0.6
PU-AC0086-2026-01-12,AC0086,2026-01-12,68,25,0.586,0.695
PU-AC0086-2026-01-19,AC0086,2026-01-19,68,20,0.615,0.607
PU-AC0086-2026-01-26,AC0086,2026-01-26,62,24,0.82,0.98
PU-AC0086-2026-02-02,AC0086,2026-02-02,69,23,0.55,0.477
PU-AC0086-2026-02-09,AC0086,2026-02-09,69,25,0.85,0.556
PU-AC0086-2026-02-16,AC0086,2026-02-16,68,24,0.813,0.71
PU-AC0086-2026-02-23,AC0086,2026-02-23,70,20,0.683,0.821
PU-AC0086-2026-03-02,AC0086,2026-03-02,63,20,0.537,0.578
PU-AC0086-2026-03-09,AC0086,2026-03-09,63,21,0.848,0.618
PU-AC0086-2026-03-16,AC0086,2026-03-16,68,22,0.727,0.459
PU-AC0086-2026-03-23,AC0086,2026-03-23,60,25,0.918,0.619
PU-AC0086-2026-03-30,AC0086,2026-03-30,73,21,0.635,0.538
PU-AC0086-2026-04-06,AC0086,2026-04-06,58,25,0.797,0.861
PU-AC0086-2026-04-13,AC0086,2026-04-13,65,21,0.6,0.81
PU-AC0086-2026-04-20,AC0086,2026-04-20,68,18,0.697,0.755
PU-AC0086-2026-04-27,AC0086,2026-04-27,69,23,0.531,0.557
PU-AC0086-2026-05-04,AC0086,2026-05-04,71,19,0.791,0.563
PU-AC0086-2026-05-11,AC0086,2026-05-11,73,22,0.641,0.68
PU-AC0086-2026-05-18,AC0086,2026-05-18,75,21,0.751,0.703
PU-AC0086-2026-05-25,AC0086,2026-05-25,78,22,0.689,0.509
PU-AC0086-2026-06-01,AC0086,2026-06-01,61,20,0.725,0.523
PU-AC0086-2026-06-08,AC0086,2026-06-08,69,21,0.704,0.696
PU-AC0086-2026-06-15,AC0086,2026-06-15,69,25,0.73,0.52
PU-AC0086-2026-06-22,AC0086,2026-06-22,67,23,0.802,0.685
PU-AC0086-2026-06-29,AC0086,2026-06-29,72,21,0.615,0.82
PU-AC0086-2026-07-06,AC0086,2026-07-06,66,20,0.844,0.659
PU-AC0086-2026-07-13,AC0086,2026-07-13,69,24,0.677,0.861
PU-AC0086-2026-07-20,AC0086,2026-07-20,72,22,0.668,0.633
PU-AC0086-2026-07-27,AC0086,2026-07-27,75,23,0.685,0.768
PU-AC0086-2026-08-03,AC0086,2026-08-03,70,23,0.787,0.796
PU-AC0086-2026-08-10,AC0086,2026-08-10,65,23,0.557,0.489
PU-AC0086-2026-08-17,AC0086,2026-08-17,66,23,0.691,0.733
PU-AC0086-2026-08-24,AC0086,2026-08-24,66,21,0.972,0.563
PU-AC0087-2025-09-01,AC0087,2025-09-01,110,33,0.764,0.446
PU-AC0087-2025-09-08,AC0087,2025-09-08,96,42,0.592,0.48
PU-AC0087-2025-09-15,AC0087,2025-09-15,108,41,0.678,0.551
PU-AC0087-2025-09-22,AC0087,2025-09-22,111,34,0.887,0.549
PU-AC0087-2025-09-29,AC0087,2025-09-29,104,43,0.502,0.411
PU-AC0087-2025-10-06,AC0087,2025-10-06,109,37,0.946,0.548
PU-AC0087-2025-10-13,AC0087,2025-10-13,109,40,0.664,0.728
PU-AC0087-2025-10-20,AC0087,2025-10-20,99,37,0.752,0.605
PU-AC0087-2025-10-27,AC0087,2025-10-27,108,40,0.775,0.617
PU-AC0087-2025-11-03,AC0087,2025-11-03,105,38,0.794,0.957
PU-AC0087-2025-11-10,AC0087,2025-11-10,113,35,0.714,0.704
PU-AC0087-2025-11-17,AC0087,2025-11-17,104,33,0.434,0.307
PU-AC0087-2025-11-24,AC0087,2025-11-24,112,36,0.696,0.514
PU-AC0087-2025-12-01,AC0087,2025-12-01,104,34,0.891,0.501
PU-AC0087-2025-12-08,AC0087,2025-12-08,114,35,0.791,0.479
PU-AC0087-2025-12-15,AC0087,2025-12-15,106,40,0.649,0.69
PU-AC0087-2025-12-22,AC0087,2025-12-22,105,38,0.793,0.598
PU-AC0087-2025-12-29,AC0087,2025-12-29,112,35,0.676,0.584
PU-AC0087-2026-01-05,AC0087,2026-01-05,115,43,0.65,0.51
PU-AC0087-2026-01-12,AC0087,2026-01-12,108,35,0.825,0.791
PU-AC0087-2026-01-19,AC0087,2026-01-19,110,43,0.919,0.447
PU-AC0087-2026-01-26,AC0087,2026-01-26,123,40,0.657,0.744
PU-AC0087-2026-02-02,AC0087,2026-02-02,108,35,0.607,0.663
PU-AC0087-2026-02-09,AC0087,2026-02-09,109,39,0.85,0.793
PU-AC0087-2026-02-16,AC0087,2026-02-16,107,36,0.973,0.458
PU-AC0087-2026-02-23,AC0087,2026-02-23,102,36,0.811,0.859
PU-AC0087-2026-03-02,AC0087,2026-03-02,121,41,0.494,0.438
PU-AC0087-2026-03-09,AC0087,2026-03-09,116,42,0.74,0.516
PU-AC0087-2026-03-16,AC0087,2026-03-16,114,35,0.544,0.546
PU-AC0087-2026-03-23,AC0087,2026-03-23,114,43,0.677,0.763
PU-AC0087-2026-03-30,AC0087,2026-03-30,119,34,0.616,0.491
PU-AC0087-2026-04-06,AC0087,2026-04-06,111,36,0.569,0.778
PU-AC0087-2026-04-13,AC0087,2026-04-13,110,35,0.654,0.648
PU-AC0087-2026-04-20,AC0087,2026-04-20,110,44,0.713,0.796
PU-AC0087-2026-04-27,AC0087,2026-04-27,116,39,0.787,0.634
PU-AC0087-2026-05-04,AC0087,2026-05-04,105,34,0.837,0.791
PU-AC0087-2026-05-11,AC0087,2026-05-11,105,37,0.82,0.66
PU-AC0087-2026-05-18,AC0087,2026-05-18,111,40,0.822,0.503
PU-AC0087-2026-05-25,AC0087,2026-05-25,108,41,0.768,0.519
PU-AC0087-2026-06-01,AC0087,2026-06-01,108,42,0.658,0.55
PU-AC0087-2026-06-08,AC0087,2026-06-08,114,36,0.819,0.512
PU-AC0087-2026-06-15,AC0087,2026-06-15,108,36,0.777,0.484
PU-AC0087-2026-06-22,AC0087,2026-06-22,100,41,0.606,0.7
PU-AC0087-2026-06-29,AC0087,2026-06-29,100,35,0.821,0.828
PU-AC0087-2026-07-06,AC0087,2026-07-06,106,35,0.67,0.659
PU-AC0087-2026-07-13,AC0087,2026-07-13,103,40,0.687,0.789
PU-AC0087-2026-07-20,AC0087,2026-07-20,111,39,0.722,0.64
PU-AC0087-2026-07-27,AC0087,2026-07-27,110,40,0.936,0.62
PU-AC0087-2026-08-03,AC0087,2026-08-03,108,42,0.767,0.473
PU-AC0087-2026-08-10,AC0087,2026-08-10,115,42,0.6,0.615
PU-AC0087-2026-08-17,AC0087,2026-08-17,109,39,0.731,0.649
PU-AC0087-2026-08-24,AC0087,2026-08-24,117,39,0.684,0.409
PU-AC0088-2025-09-01,AC0088,2025-09-01,137,46,0.686,0.7
PU-AC0088-2025-09-08,AC0088,2025-09-08,129,53,0.59,0.386
PU-AC0088-2025-09-15,AC0088,2025-09-15,121,46,0.78,0.541
PU-AC0088-2025-09-22,AC0088,2025-09-22,128,49,0.654,0.428
PU-AC0088-2025-09-29,AC0088,2025-09-29,115,44,0.759,0.778
PU-AC0088-2025-10-06,AC0088,2025-10-06,125,50,0.687,0.474
PU-AC0088-2025-10-13,AC0088,2025-10-13,126,44,0.851,0.612
PU-AC0088-2025-10-20,AC0088,2025-10-20,109,47,0.609,0.442
PU-AC0088-2025-10-27,AC0088,2025-10-27,117,43,0.719,0.687
PU-AC0088-2025-11-03,AC0088,2025-11-03,108,54,0.798,0.875
PU-AC0088-2025-11-10,AC0088,2025-11-10,127,49,0.687,0.761
PU-AC0088-2025-11-17,AC0088,2025-11-17,110,52,0.676,0.63
PU-AC0088-2025-11-24,AC0088,2025-11-24,121,45,0.646,0.542
PU-AC0088-2025-12-01,AC0088,2025-12-01,113,43,0.779,0.503
PU-AC0088-2025-12-08,AC0088,2025-12-08,130,43,0.719,0.74
PU-AC0088-2025-12-15,AC0088,2025-12-15,112,46,0.9,0.98
PU-AC0088-2025-12-22,AC0088,2025-12-22,130,51,0.615,0.688
PU-AC0088-2025-12-29,AC0088,2025-12-29,120,56,0.627,0.475
PU-AC0088-2026-01-05,AC0088,2026-01-05,117,45,0.598,0.546
PU-AC0088-2026-01-12,AC0088,2026-01-12,114,52,0.736,0.541
PU-AC0088-2026-01-19,AC0088,2026-01-19,124,44,0.799,0.654
PU-AC0088-2026-01-26,AC0088,2026-01-26,121,42,0.827,0.756
PU-AC0088-2026-02-02,AC0088,2026-02-02,115,51,0.719,0.539
PU-AC0088-2026-02-09,AC0088,2026-02-09,126,52,0.834,0.395
PU-AC0088-2026-02-16,AC0088,2026-02-16,109,55,0.612,0.542
PU-AC0088-2026-02-23,AC0088,2026-02-23,129,49,0.834,0.716
PU-AC0088-2026-03-02,AC0088,2026-03-02,123,56,0.951,0.589
PU-AC0088-2026-03-09,AC0088,2026-03-09,122,50,0.879,0.587
PU-AC0088-2026-03-16,AC0088,2026-03-16,119,47,0.656,0.596
PU-AC0088-2026-03-23,AC0088,2026-03-23,113,52,0.848,0.4
PU-AC0088-2026-03-30,AC0088,2026-03-30,132,50,0.925,0.605
PU-AC0088-2026-04-06,AC0088,2026-04-06,117,54,0.946,0.643
PU-AC0088-2026-04-13,AC0088,2026-04-13,116,54,0.729,0.648
PU-AC0088-2026-04-20,AC0088,2026-04-20,109,43,0.666,0.539
PU-AC0088-2026-04-27,AC0088,2026-04-27,126,43,0.517,0.672
PU-AC0088-2026-05-04,AC0088,2026-05-04,133,53,0.942,0.765
PU-AC0088-2026-05-11,AC0088,2026-05-11,110,54,0.728,0.586
PU-AC0088-2026-05-18,AC0088,2026-05-18,130,47,0.704,0.548
PU-AC0088-2026-05-25,AC0088,2026-05-25,117,55,0.64,0.643
PU-AC0088-2026-06-01,AC0088,2026-06-01,112,52,0.795,0.633
PU-AC0088-2026-06-08,AC0088,2026-06-08,122,43,0.473,0.605
PU-AC0088-2026-06-15,AC0088,2026-06-15,128,53,0.857,0.794
PU-AC0088-2026-06-22,AC0088,2026-06-22,107,51,0.727,0.841
PU-AC0088-2026-06-29,AC0088,2026-06-29,120,47,0.768,0.664
PU-AC0088-2026-07-06,AC0088,2026-07-06,108,56,0.689,0.32
PU-AC0088-2026-07-13,AC0088,2026-07-13,115,47,0.936,0.536
PU-AC0088-2026-07-20,AC0088,2026-07-20,107,53,0.636,0.564
PU-AC0088-2026-07-27,AC0088,2026-07-27,116,53,0.675,0.71
PU-AC0088-2026-08-03,AC0088,2026-08-03,124,51,0.596,0.523
PU-AC0088-2026-08-10,AC0088,2026-08-10,119,43,0.689,0.834
PU-AC0088-2026-08-17,AC0088,2026-08-17,122,51,0.851,0.551
PU-AC0088-2026-08-24,AC0088,2026-08-24,120,47,0.681,0.592
PU-AC0089-2025-09-01,AC0089,2025-09-01,68,21,0.835,0.636
PU-AC0089-2025-09-08,AC0089,2025-09-08,67,21,0.669,0.404
PU-AC0089-2025-09-15,AC0089,2025-09-15,70,18,0.722,0.821
PU-AC0089-2025-09-22,AC0089,2025-09-22,79,18,0.552,0.755
PU-AC0089-2025-09-29,AC0089,2025-09-29,63,18,0.702,0.635
PU-AC0089-2025-10-06,AC0089,2025-10-06,63,19,0.575,0.658
PU-AC0089-2025-10-13,AC0089,2025-10-13,66,21,0.714,0.544
PU-AC0089-2025-10-20,AC0089,2025-10-20,68,19,0.852,0.568
PU-AC0089-2025-10-27,AC0089,2025-10-27,81,18,0.811,0.512
PU-AC0089-2025-11-03,AC0089,2025-11-03,65,19,0.707,0.634
PU-AC0089-2025-11-10,AC0089,2025-11-10,63,22,0.883,0.79
PU-AC0089-2025-11-17,AC0089,2025-11-17,70,21,0.57,0.718
PU-AC0089-2025-11-24,AC0089,2025-11-24,61,18,0.603,0.621
PU-AC0089-2025-12-01,AC0089,2025-12-01,61,21,0.718,0.731
PU-AC0089-2025-12-08,AC0089,2025-12-08,69,18,0.597,0.686
PU-AC0089-2025-12-15,AC0089,2025-12-15,72,19,0.756,0.749
PU-AC0089-2025-12-22,AC0089,2025-12-22,71,24,0.727,0.478
PU-AC0089-2025-12-29,AC0089,2025-12-29,70,18,0.78,0.827
PU-AC0089-2026-01-05,AC0089,2026-01-05,62,22,1.0,0.584
PU-AC0089-2026-01-12,AC0089,2026-01-12,72,19,0.793,0.673
PU-AC0089-2026-01-19,AC0089,2026-01-19,63,19,0.617,0.563
PU-AC0089-2026-01-26,AC0089,2026-01-26,67,21,0.813,0.447
PU-AC0089-2026-02-02,AC0089,2026-02-02,73,19,1.0,0.583
PU-AC0089-2026-02-09,AC0089,2026-02-09,71,20,0.849,0.661
PU-AC0089-2026-02-16,AC0089,2026-02-16,61,21,0.546,0.79
PU-AC0089-2026-02-23,AC0089,2026-02-23,65,19,0.653,0.743
PU-AC0089-2026-03-02,AC0089,2026-03-02,68,19,0.834,0.71
PU-AC0089-2026-03-09,AC0089,2026-03-09,67,19,0.59,0.565
PU-AC0089-2026-03-16,AC0089,2026-03-16,68,23,0.768,0.601
PU-AC0089-2026-03-23,AC0089,2026-03-23,68,23,0.63,0.769
PU-AC0089-2026-03-30,AC0089,2026-03-30,72,19,0.651,0.565
PU-AC0089-2026-04-06,AC0089,2026-04-06,70,21,0.758,0.618
PU-AC0089-2026-04-13,AC0089,2026-04-13,66,23,0.531,0.441
PU-AC0089-2026-04-20,AC0089,2026-04-20,67,21,0.692,0.794
PU-AC0089-2026-04-27,AC0089,2026-04-27,68,23,0.603,0.62
PU-AC0089-2026-05-04,AC0089,2026-05-04,66,22,0.693,0.56
PU-AC0089-2026-05-11,AC0089,2026-05-11,72,19,0.778,0.585
PU-AC0089-2026-05-18,AC0089,2026-05-18,70,19,0.573,0.881
PU-AC0089-2026-05-25,AC0089,2026-05-25,72,20,0.721,0.684
PU-AC0089-2026-06-01,AC0089,2026-06-01,72,18,0.737,0.859
PU-AC0089-2026-06-08,AC0089,2026-06-08,66,21,0.604,0.693
PU-AC0089-2026-06-15,AC0089,2026-06-15,69,23,0.796,0.551
PU-AC0089-2026-06-22,AC0089,2026-06-22,71,19,0.565,0.47
PU-AC0089-2026-06-29,AC0089,2026-06-29,66,20,0.804,0.872
PU-AC0089-2026-07-06,AC0089,2026-07-06,73,22,0.81,0.609
PU-AC0089-2026-07-13,AC0089,2026-07-13,67,20,0.546,0.481
PU-AC0089-2026-07-20,AC0089,2026-07-20,72,17,0.816,0.756
PU-AC0089-2026-07-27,AC0089,2026-07-27,63,18,0.857,0.62
PU-AC0089-2026-08-03,AC0089,2026-08-03,66,21,0.67,0.626
PU-AC0089-2026-08-10,AC0089,2026-08-10,73,21,0.659,0.457
PU-AC0089-2026-08-17,AC0089,2026-08-17,73,18,0.731,0.6
PU-AC0089-2026-08-24,AC0089,2026-08-24,72,18,0.778,0.533
PU-AC0090-2025-09-01,AC0090,2025-09-01,113,42,0.497,0.751
PU-AC0090-2025-09-08,AC0090,2025-09-08,106,44,0.795,0.668
PU-AC0090-2025-09-15,AC0090,2025-09-15,113,52,0.736,0.544
PU-AC0090-2025-09-22,AC0090,2025-09-22,110,42,0.7,0.98
PU-AC0090-2025-09-29,AC0090,2025-09-29,109,53,0.664,0.655
PU-AC0090-2025-10-06,AC0090,2025-10-06,123,44,0.928,0.61
PU-AC0090-2025-10-13,AC0090,2025-10-13,111,50,0.713,0.82
PU-AC0090-2025-10-20,AC0090,2025-10-20,123,44,0.708,0.828
PU-AC0090-2025-10-27,AC0090,2025-10-27,132,45,0.938,0.594
PU-AC0090-2025-11-03,AC0090,2025-11-03,98,51,0.628,0.463
PU-AC0090-2025-11-10,AC0090,2025-11-10,117,51,0.671,0.613
PU-AC0090-2025-11-17,AC0090,2025-11-17,119,44,0.833,0.774
PU-AC0090-2025-11-24,AC0090,2025-11-24,113,47,0.741,0.683
PU-AC0090-2025-12-01,AC0090,2025-12-01,110,49,0.705,0.599
PU-AC0090-2025-12-08,AC0090,2025-12-08,106,41,0.648,0.775
PU-AC0090-2025-12-15,AC0090,2025-12-15,111,46,0.77,0.618
PU-AC0090-2025-12-22,AC0090,2025-12-22,120,46,0.717,0.59
PU-AC0090-2025-12-29,AC0090,2025-12-29,117,54,0.759,0.364
PU-AC0090-2026-01-05,AC0090,2026-01-05,113,43,0.738,0.465
PU-AC0090-2026-01-12,AC0090,2026-01-12,112,45,0.706,0.742
PU-AC0090-2026-01-19,AC0090,2026-01-19,113,45,0.937,0.294
PU-AC0090-2026-01-26,AC0090,2026-01-26,121,55,0.885,0.638
PU-AC0090-2026-02-02,AC0090,2026-02-02,114,47,0.969,0.542
PU-AC0090-2026-02-09,AC0090,2026-02-09,114,51,0.468,0.693
PU-AC0090-2026-02-16,AC0090,2026-02-16,112,42,0.704,0.673
PU-AC0090-2026-02-23,AC0090,2026-02-23,108,52,0.646,0.691
PU-AC0090-2026-03-02,AC0090,2026-03-02,113,44,0.684,0.593
PU-AC0090-2026-03-09,AC0090,2026-03-09,118,55,0.787,0.61
PU-AC0090-2026-03-16,AC0090,2026-03-16,112,49,0.659,0.873
PU-AC0090-2026-03-23,AC0090,2026-03-23,112,43,0.857,0.865
PU-AC0090-2026-03-30,AC0090,2026-03-30,110,54,0.843,0.401
PU-AC0090-2026-04-06,AC0090,2026-04-06,127,41,0.676,0.581
PU-AC0090-2026-04-13,AC0090,2026-04-13,116,45,1.0,0.536
PU-AC0090-2026-04-20,AC0090,2026-04-20,112,43,0.587,0.634
PU-AC0090-2026-04-27,AC0090,2026-04-27,98,53,0.508,0.709
PU-AC0090-2026-05-04,AC0090,2026-05-04,103,51,0.784,0.655
PU-AC0090-2026-05-11,AC0090,2026-05-11,121,44,0.746,0.848
PU-AC0090-2026-05-18,AC0090,2026-05-18,131,55,0.67,0.595
PU-AC0090-2026-05-25,AC0090,2026-05-25,106,50,0.785,0.559
PU-AC0090-2026-06-01,AC0090,2026-06-01,112,49,0.932,0.763
PU-AC0090-2026-06-08,AC0090,2026-06-08,120,42,0.898,0.879
PU-AC0090-2026-06-15,AC0090,2026-06-15,119,46,0.558,0.709
PU-AC0090-2026-06-22,AC0090,2026-06-22,123,47,0.797,0.685
PU-AC0090-2026-06-29,AC0090,2026-06-29,121,45,0.942,0.619
PU-AC0090-2026-07-06,AC0090,2026-07-06,120,48,0.621,0.656
PU-AC0090-2026-07-13,AC0090,2026-07-13,109,41,1.0,0.548
PU-AC0090-2026-07-20,AC0090,2026-07-20,118,43,0.509,0.734
PU-AC0090-2026-07-27,AC0090,2026-07-27,119,53,0.737,0.517
PU-AC0090-2026-08-03,AC0090,2026-08-03,114,42,0.748,0.707
PU-AC0090-2026-08-10,AC0090,2026-08-10,119,47,0.725,0.511
PU-AC0090-2026-08-17,AC0090,2026-08-17,119,47,0.426,0.855
PU-AC0090-2026-08-24,AC0090,2026-08-24,119,52,0.584,0.713
PU-AC0091-2025-09-01,AC0091,2025-09-01,24,6,0.714,0.578
PU-AC0091-2025-09-08,AC0091,2025-09-08,22,5,0.714,0.465
PU-AC0091-2025-09-15,AC0091,2025-09-15,21,5,0.649,0.735
PU-AC0091-2025-09-22,AC0091,2025-09-22,26,6,0.764,0.597
PU-AC0091-2025-09-29,AC0091,2025-09-29,21,5,0.784,0.533
PU-AC0091-2025-10-06,AC0091,2025-10-06,20,5,0.435,0.596
PU-AC0091-2025-10-13,AC0091,2025-10-13,24,7,0.724,0.633
PU-AC0091-2025-10-20,AC0091,2025-10-20,23,6,0.858,0.466
PU-AC0091-2025-10-27,AC0091,2025-10-27,24,7,0.707,0.622
PU-AC0091-2025-11-03,AC0091,2025-11-03,24,6,0.594,0.706
PU-AC0091-2025-11-10,AC0091,2025-11-10,25,7,0.748,0.245
PU-AC0091-2025-11-17,AC0091,2025-11-17,21,7,0.804,0.666
PU-AC0091-2025-11-24,AC0091,2025-11-24,26,7,0.653,0.621
PU-AC0091-2025-12-01,AC0091,2025-12-01,23,5,0.658,0.772
PU-AC0091-2025-12-08,AC0091,2025-12-08,24,7,0.848,0.861
PU-AC0091-2025-12-15,AC0091,2025-12-15,23,5,0.558,0.619
PU-AC0091-2025-12-22,AC0091,2025-12-22,23,5,0.753,0.791
PU-AC0091-2025-12-29,AC0091,2025-12-29,21,6,0.692,0.774
PU-AC0091-2026-01-05,AC0091,2026-01-05,24,6,0.519,0.862
PU-AC0091-2026-01-12,AC0091,2026-01-12,23,5,0.529,0.451
PU-AC0091-2026-01-19,AC0091,2026-01-19,24,5,0.875,0.602
PU-AC0091-2026-01-26,AC0091,2026-01-26,21,5,0.543,0.594
PU-AC0091-2026-02-02,AC0091,2026-02-02,25,7,0.565,0.84
PU-AC0091-2026-02-09,AC0091,2026-02-09,22,5,0.817,0.65
PU-AC0091-2026-02-16,AC0091,2026-02-16,23,6,0.588,0.623
PU-AC0091-2026-02-23,AC0091,2026-02-23,24,6,0.702,0.689
PU-AC0091-2026-03-02,AC0091,2026-03-02,23,6,0.525,0.587
PU-AC0091-2026-03-09,AC0091,2026-03-09,24,6,0.752,0.708
PU-AC0091-2026-03-16,AC0091,2026-03-16,24,6,0.83,0.667
PU-AC0091-2026-03-23,AC0091,2026-03-23,22,5,0.547,0.433
PU-AC0091-2026-03-30,AC0091,2026-03-30,26,6,0.952,0.717
PU-AC0091-2026-04-06,AC0091,2026-04-06,24,6,0.919,0.576
PU-AC0091-2026-04-13,AC0091,2026-04-13,22,7,0.718,0.598
PU-AC0091-2026-04-20,AC0091,2026-04-20,24,7,0.654,0.827
PU-AC0091-2026-04-27,AC0091,2026-04-27,22,6,0.896,0.756
PU-AC0091-2026-05-04,AC0091,2026-05-04,27,6,0.969,0.706
PU-AC0091-2026-05-11,AC0091,2026-05-11,24,6,0.743,0.689
PU-AC0091-2026-05-18,AC0091,2026-05-18,23,5,0.858,0.458
PU-AC0091-2026-05-25,AC0091,2026-05-25,27,6,0.915,0.72
PU-AC0091-2026-06-01,AC0091,2026-06-01,23,6,0.592,0.925
PU-AC0091-2026-06-08,AC0091,2026-06-08,22,6,0.786,0.66
PU-AC0091-2026-06-15,AC0091,2026-06-15,22,7,0.736,0.592
PU-AC0091-2026-06-22,AC0091,2026-06-22,22,5,0.8,0.557
PU-AC0091-2026-06-29,AC0091,2026-06-29,22,5,0.55,0.457
PU-AC0091-2026-07-06,AC0091,2026-07-06,24,6,0.787,0.399
PU-AC0091-2026-07-13,AC0091,2026-07-13,24,6,0.814,0.413
PU-AC0091-2026-07-20,AC0091,2026-07-20,23,6,0.753,0.765
PU-AC0091-2026-07-27,AC0091,2026-07-27,24,5,0.792,0.595
PU-AC0091-2026-08-03,AC0091,2026-08-03,23,6,0.632,0.463
PU-AC0091-2026-08-10,AC0091,2026-08-10,22,6,1.0,0.734
PU-AC0091-2026-08-17,AC0091,2026-08-17,21,5,0.688,0.737
PU-AC0091-2026-08-24,AC0091,2026-08-24,22,6,0.708,0.394
PU-AC0092-2025-09-01,AC0092,2025-09-01,45,16,0.703,0.843
PU-AC0092-2025-09-08,AC0092,2025-09-08,43,15,0.686,0.38
PU-AC0092-2025-09-15,AC0092,2025-09-15,43,15,0.861,0.689
PU-AC0092-2025-09-22,AC0092,2025-09-22,45,15,0.703,0.773
PU-AC0092-2025-09-29,AC0092,2025-09-29,45,15,0.801,0.927
PU-AC0092-2025-10-06,AC0092,2025-10-06,49,17,0.652,0.626
PU-AC0092-2025-10-13,AC0092,2025-10-13,47,19,0.742,0.603
PU-AC0092-2025-10-20,AC0092,2025-10-20,45,14,0.762,0.687
PU-AC0092-2025-10-27,AC0092,2025-10-27,45,18,0.797,0.683
PU-AC0092-2025-11-03,AC0092,2025-11-03,49,18,0.76,0.524
PU-AC0092-2025-11-10,AC0092,2025-11-10,43,18,0.857,0.699
PU-AC0092-2025-11-17,AC0092,2025-11-17,46,17,0.703,0.637
PU-AC0092-2025-11-24,AC0092,2025-11-24,44,17,0.88,0.744
